-26310,98.9,210.8,5.4,0.47,1.14,2.14,143.9,0.315,3.14,3.13,19.3
-26379,200.6,252.1,8.7,0.58,0.68,1.61,143,0.484,2.53,2.04,18.2
-26663,231.2,303.6,13.5,0.47,0.82,1.55,6.2,0.513,2.28,1.92,18.2
-26760,155.2,146.3,11,0.56,1.26,2.85,248.3,0.205,4.44,4.82,15.5
-26817,156.6,153.2,3.5,0.59,1.14,2.8,127,0.21,4.47,4.69,19.5
-27002,0.8,130.3,8.7,0.43,0.99,1.74,203.6,0.428,2.5,2.3,18.3
-27031,111.9,191.8,5.4,0.43,1.23,2.14,142.6,0.315,3.05,3.13,17.9
-27346,269.3,135.2,36.9,0.4,1.13,1.88,218.4,0.384,2.62,2.57,15.9
-29075,224.8,356.6,12.2,0.51,0.84,1.7,223.3,0.445,2.56,2.21,17.3
-30825,33.7,205,8.7,0.68,0.78,2.44,40.5,0.259,4.1,3.8,14.7
-30997,151.2,38.6,36.3,0.64,0.56,1.56,206.3,0.506,2.56,1.95,17.3
-31210,271.4,144.9,9,0.5,1.3,2.61,110.7,0.234,3.91,4.21,16.4
-31221,186.8,331,20.2,0.26,1.28,1.72,110.6,0.436,2.17,2.26,17.3
-31345,156.2,222.7,6.5,0.39,1.23,2.02,30.8,0.344,2.8,2.86,17.6
-31346,350.5,299.7,6,0.43,1.16,2.03,28.4,0.341,2.9,2.89,17.2
-31662,312,13.9,18.8,0.55,0.72,1.6,226,0.488,2.47,2.02,19.5
-31669,39.1,78.8,9.5,0.58,0.9,2.14,34.3,0.315,3.37,3.12,16.1
-32906,92.4,331.1,18.9,0.44,1.26,2.25,244.2,0.292,3.24,3.37,16
-33342,167.5,81.7,7.4,0.42,0.42,0.72,100.5,1.617,1.02,0.61,18
-34613,286.2,315.2,6.2,0.39,1.27,2.07,140.3,0.331,2.87,2.98,16.1
-35107,207,139.3,13.9,0.14,0.97,1.14,333,0.813,1.3,1.21,16.9
-35396,103,213.7,4.1,0.48,0.74,1.44,158.3,0.569,2.14,1.73,17
-35432,1.6,115.3,13.1,0.54,1.14,2.5,10.2,0.249,3.87,3.96,19.4
-35670,169.8,271.3,7.1,0.6,0.86,2.12,171.5,0.319,3.39,3.09,19.6
-36017,52.1,332.1,5.5,0.31,1.04,1.52,110.7,0.524,2,1.88,19.3
-36183,311.2,54.6,38.2,0.33,1.04,1.55,8.5,0.51,2.07,1.93,16.3
-36236,19.8,241.1,58,0.42,0.77,1.33,200.5,0.641,1.9,1.54,16
-36284,318,323.2,46.8,0.55,0.66,1.48,128.4,0.545,2.31,1.81,15
-37336,118,223.6,36.7,0.48,1.16,2.25,251.3,0.291,3.34,3.38,15.8
-37638,323.2,145.6,5.1,0.52,0.92,1.91,236.6,0.372,2.91,2.65,19.3
(37655) Illapa,303.9,139.5,18,0.75,0.37,1.48,145.3,0.549,2.59,1.8,17.8
-38071,8.8,195.5,12.7,0.51,1.03,2.09,326.2,0.326,3.15,3.02,19.6
(38086) Beowulf,179,165.3,23.7,0.57,0.62,1.42,200.4,0.582,2.22,1.69,17.4
